Track Name,Artist,URL
Used To Love You,Gwen Stefani,https://open.spotify.com/track/3556vNt6SuQPqt15VFfRWv
Never Be Like You (feat. Kai),Flume,https://open.spotify.com/track/6y0igZArWVi6Iz0rj35c1Y
Pass Dat,Jeremih,https://open.spotify.com/track/0xrdZMsJIaxoTHAB4bvGnu
She Will Be Loved,Maroon 5,https://open.spotify.com/track/7sapKrjDij2fpDVj0GxP66
Unstoppable,Sia,https://open.spotify.com/track/2J2Z1SkXYghSajLibnQHOa
The Right Song,Tiësto,https://open.spotify.com/track/68vezH3cT6dVOABipmGZ9R
Dying for You (feat. Alex Aris),Otto Knows,https://open.spotify.com/track/59A6lBd9QmcD8rQTZPj1xD
Ginza - Remix,J Balvin,https://open.spotify.com/track/7AEPYcUqdNd2rVpIyQF3KG
I'm In Control,AlunaGeorge,https://open.spotify.com/track/16NOHRm0OEjmg55OZAxVmV
The Girl Is Mine featuring Destiny's Child & Brandy,99 Souls,https://open.spotify.com/track/1zbTIdIbLYlXjtOqlHALh4
Bake Sale (feat. Travis Scott),Wiz Khalifa,https://open.spotify.com/track/0tPShxf8VJUH6RBDEP3tVB
Promise,Kid Ink,https://open.spotify.com/track/5IZc3KIVFhjzJ0L2kiXzUl
Eyes Shut,Years & Years,https://open.spotify.com/track/5XxoHuEqz6PEaaIjM5mTgP
Dirty Mind (feat. Sam Martin),Flo Rida,https://open.spotify.com/track/0j2O6RH0weEh6i3YFBqfuo
Watch Out,2 Chainz,https://open.spotify.com/track/22DKsoYFV5npPXmnPpXL7i
Unstoppable,Sia,https://open.spotify.com/track/4W7uMjg5a9ZqgNZzpY6ekk
Stronger,Kanye West,https://open.spotify.com/track/6C7RJEIUDqKkJRZVWdkfkH
Hundred Miles,Yall,https://open.spotify.com/track/5dyDkXi1bnQKSyIdO0JXp8
PILLOWTALK,ZAYN,https://open.spotify.com/track/1fWlO0aGCnI1ldWDMUrOyB
PILLOWTALK,ZAYN,https://open.spotify.com/track/0IKK48xF4eEdfofyaeKWWO
We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,https://open.spotify.com/track/06KyNuuMOX1ROXRhj787tj
Move Your Body,Sia,https://open.spotify.com/track/1ZxDfdEIqo2EqoRWgzLtv3
2 Phones,Kevin Gates,https://open.spotify.com/track/6VcAvPi9QbnUO42pQy6WVN
Hypnotized,Akon,https://open.spotify.com/track/5BnPpi6hrSzeXT2tOdFkUV
Best Friend,Young Thug,https://open.spotify.com/track/33JcUj9qQDayKswunZP9ar
Something In The Way You Move,Ellie Goulding,https://open.spotify.com/track/3ZCDG0nujwGfxrEmZlZoEt
oui,Jeremih,https://open.spotify.com/track/0PJIbOdMs3bd5AT8liULMQ
One Call Away,Charlie Puth,https://open.spotify.com/track/37R0bQOQj5a7DOqh1TGzvB
We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,https://open.spotify.com/track/37FXw5QGFN7uwwsLy8uAc0
Marvin Gaye (feat. Meghan Trainor),Charlie Puth,https://open.spotify.com/track/3rKYiySCDMUKTw5kGVVhaa
Cheap Thrills,Sia,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
Alive,Sia,https://open.spotify.com/track/4E3afPSY5fUEelQS9ppL0e
"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,https://open.spotify.com/track/2l8w0zZVn4AZNuzrht7MRT
2 Phones,Kevin Gates,https://open.spotify.com/track/0wdKiSBUT7aZkXUIdJWcwC
Reaper,Sia,https://open.spotify.com/track/1usLCyaUZ2y0uoPmKj1uYo
Bird Set Free,Sia,https://open.spotify.com/track/44p0C72gL2FbjWbzkUFfTf
"See You Again (feat. Charlie Puth) - From ""Furious 7""",Wiz Khalifa,https://open.spotify.com/track/66CFbqJScx6zRieGllITcs
Never Be Like You,Flume,https://open.spotify.com/track/3aOOdPuYGCRzrFEiTXABEd
No Scrubs,TLC,https://open.spotify.com/track/1KGi9sZVMeszgZOWivFpxs
Mama Said,Lukas Graham,https://open.spotify.com/track/5RWVNSrc67mkSBVOXgNJlb
Really Really,Kevin Gates,https://open.spotify.com/track/10I3CmmwT0BkOVhduDy53o
When We Were Young,Adele,https://open.spotify.com/track/7IWkJwX9C0J7tHurTD7ViL
Summer Sixteen,Drake,https://open.spotify.com/track/17Q87zeXgsAi9iQQbMu9v0
Don't Let Me Down,The Chainsmokers,https://open.spotify.com/track/1i1fxkWeaMmKEB4T7zqbzK
Ophelia,The Lumineers,https://open.spotify.com/track/0IOFbRuU9O7BsRMVBT6Rbo
September,"Earth, Wind & Fire",https://open.spotify.com/track/06rPFgQsKS607RhYIqCmGq
Encantadora,Yandel,https://open.spotify.com/track/7LABrQFfRYcZUqUwng0Heb
Secret Love Song,Little Mix,https://open.spotify.com/track/4JIo8RztBbELr2gWJ5OGK6
Bada nakna,Samir & Viktor,https://open.spotify.com/track/68jkh9nqSjpmRtkkA9f0ld
Halo,Beyoncé,https://open.spotify.com/track/4JehYebiI9JE8sR8MisGVb
Work,Rihanna,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v
Hotline Bling,Drake,https://open.spotify.com/track/1UfBAJfmofTffrae5ls6DA
Summer Sixteen,Drake,https://open.spotify.com/track/2ZRJRe82aZaVhOKKlbJr4v
Desperado,Rihanna,https://open.spotify.com/track/1hAFfu4suNTskcfbHFiGEU
Viva La Vida,Coldplay,https://open.spotify.com/track/1mea3bSkSGXuIRvnydlB5b
Paradise,Coldplay,https://open.spotify.com/track/6nek1Nin9q48AVZcWs9e9D
Fix You,Coldplay,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q
Consideration,Rihanna,https://open.spotify.com/track/0WgBb7XgdtbUW0GlYel9mH
Needed Me,Rihanna,https://open.spotify.com/track/1Tt4sE4pXi57mTD1GCzsqm
Yellow,Coldplay,https://open.spotify.com/track/3AJwUDP919kvQ9QcozQPxg
Same Ol’ Mistakes,Rihanna,https://open.spotify.com/track/046irIGshCqu24AjmEWZtr
Kiss It Better,Rihanna,https://open.spotify.com/track/0UHB9METy4VCXNgkcGqHqS
Never Ending,Rihanna,https://open.spotify.com/track/0pxvzLB5AdbUdJbduq8COr
"Yeah, I Said It",Rihanna,https://open.spotify.com/track/0lwKlqgDeZPPNQI6q0cLKa
Close To You,Rihanna,https://open.spotify.com/track/1iNr6peSDziIlsJSS8Jxge
Woo,Rihanna,https://open.spotify.com/track/1bMLlAmVfFZOl0z4gTAsHx
James Joint,Rihanna,https://open.spotify.com/track/0430PIZJLy3Oo691nMeUH0
Love On The Brain,Rihanna,https://open.spotify.com/track/26QRPeQOgmIGLCQKgoUJkG
Magic,Coldplay,https://open.spotify.com/track/23khhseCLQqVMCIT1WMAns
Clocks,Coldplay,https://open.spotify.com/track/0BCPKOYdS2jbQ8iyB56Zns
Drunk in Love,Beyoncé,https://open.spotify.com/track/6jG2YzhxptolDzLHTGLt7S
Work,Rihanna,https://open.spotify.com/track/32lmL4vQAAotg6MrJnhlQZ
When We Were Young,Adele,https://open.spotify.com/track/7A2eDNBgJrEVE87C8pOMqN
Desperado,Rihanna,https://open.spotify.com/track/6KFaHC9G178beAp7P0Vi5S
Bake Sale (feat. Travis Scott),Wiz Khalifa,https://open.spotify.com/track/2okC0OWtgS86P2LC18IzHy
Kiss It Better,Rihanna,https://open.spotify.com/track/7bmqcI1HQwx1PWwYyZO0lg
"Yeah, I Said It",Rihanna,https://open.spotify.com/track/4kqxy0SvQ2N34nOJ9ggfMu
Woo,Rihanna,https://open.spotify.com/track/2OvftP4F7VMMTdfyUx883s
Love On The Brain,Rihanna,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02
James Joint,Rihanna,https://open.spotify.com/track/3cuGpP8vUSC1aq8tjD3J2c
Higher,Rihanna,https://open.spotify.com/track/1XrrzhGLErbkiwH5v3xww9
Never Ending,Rihanna,https://open.spotify.com/track/6TTtJwtPEAI7yPHKR3XEKE
Close To You,Rihanna,https://open.spotify.com/track/4gFxywaJejXWxo0NjlWzgg
Ride,Twenty One Pilots,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW
Desperado,Rihanna,https://open.spotify.com/track/60RWYBk24Z6lHxMcWD0oh0
Needed Me,Rihanna,https://open.spotify.com/track/3kfxarilcBr81mb2hmZLeh
Consideration,Rihanna,https://open.spotify.com/track/2Gxna051PLTjjQVWTOP67D
Kiss It Better,Rihanna,https://open.spotify.com/track/1dI1pt7GNjMI6pbSOd2MD6
"Yeah, I Said It",Rihanna,https://open.spotify.com/track/4Ruw8TzoqEgDe9A5xfZ8GG
Woo,Rihanna,https://open.spotify.com/track/3JishuJqpf1m7Y1dFr15QV
Same Ol’ Mistakes,Rihanna,https://open.spotify.com/track/3RJ2kQSMtkNm8Q7rETa1u1
Love On The Brain,Rihanna,https://open.spotify.com/track/7HRHMuUTY7Dk4mw7CjS36i
Higher,Rihanna,https://open.spotify.com/track/62uuztuThFtrMuigPgbGuR
James Joint,Rihanna,https://open.spotify.com/track/2YXYKrW2HtvLIVCMD3eXXj
Never Ending,Rihanna,https://open.spotify.com/track/4XtkmPQ2d3wRhqQvTXyLfs
Että mitähän vittua,SANNI,https://open.spotify.com/track/5jBcXbDNiRULaRhFV9sSfP
Close To You,Rihanna,https://open.spotify.com/track/2SMf3oF07WpSE55fCuEvSG
Low Life,Future,https://open.spotify.com/track/71SDPonZOsIKNtqnaX8LXj
Wild Things,Alessia Cara,https://open.spotify.com/track/2ZyuwVvV6Z3XJaXIFbspeE
Just the Way You Are,Bruno Mars,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
X Gon' Give It To Ya,DMX,https://open.spotify.com/track/6uP0XLqjRqFx8HAfesdcAg
You're Beautiful,James Blunt,https://open.spotify.com/track/0vg4WnUWvze6pBOJDTq99k
Georgia,Vance Joy,https://open.spotify.com/track/6Fha6tXHkL3r9m9nNqQG8p
Niet Omdat Het Moet,Lil' Kleine,https://open.spotify.com/track/4Vy2kx4whJpq6ymOMaalNH
One Call Away,Charlie Puth,https://open.spotify.com/track/7soJgKhQTO8hLP2JPRkL5O
Alright,Kendrick Lamar,https://open.spotify.com/track/3iVcZ5G6tvkXZkZKlMpIUs
Somebody Else,The 1975,https://open.spotify.com/track/4m0q0xQ2BNl9SCAGKyfiGZ
Make Me Like You,Gwen Stefani,https://open.spotify.com/track/0K6eUb8fOPOyJdGVWNjRwi
Sweet Child O' Mine,Guns N' Roses,https://open.spotify.com/track/5r9AgnhkPQXeKG1w5rauDq
Somebody Else,The 1975,https://open.spotify.com/track/39Su9qsYZKeHNnoBf9tom7
Jimmy Choo,Fetty Wap,https://open.spotify.com/track/7s49Um7G06hq2rulrHPsIy
Panda,Desiigner,https://open.spotify.com/track/112lQZi5e7i8ohZ4z0e6nu
Sound Of Your Heart,Shawn Hook,https://open.spotify.com/track/5Ou1XCyt2XD72ginDwg5FR
Wonderwall - Remastered,Oasis,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
Down In the DM,Yo Gotti,https://open.spotify.com/track/1LxKKYsJNPeBdOwdudsJzv
Sugar,Maroon 5,https://open.spotify.com/track/2iuZJX9X9P0GKaE93xcPjk
Diamonds,Rihanna,https://open.spotify.com/track/6O20JhBJPePEkBdrB5sqRx
iT's YoU,ZAYN,https://open.spotify.com/track/1dB3Hsi3LfViWtqE8Sj8pr
Work from Home,Joshua Coleman,https://open.spotify.com/track/0SJPThTy7ynySPF4euczx7
Hello Friday (feat. Jason Derulo),Flo Rida,https://open.spotify.com/track/2UIRHeHi72VP5WBMAfkPe5
Dance Off (feat. Idris Elba & Anderson .Paak),Macklemore & Ryan Lewis,https://open.spotify.com/track/7pDxNYVQLKzrbkCe8OCag3
Someone Who Can Dance,Icona Pop,https://open.spotify.com/track/1OM8dwdiO2sBJ0p90wYNtm
Cheap Thrills,Sia,https://open.spotify.com/track/378iszndTZAR4dH8kwsLC6
If I Were Sorry,Frans,https://open.spotify.com/track/6oDkCmfVcSd9NXAKk1b4Ll
Youniverse,Molly Sandén,https://open.spotify.com/track/0Nr7QX7RXlshZPJxSG7HnG
"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",Macklemore & Ryan Lewis,https://open.spotify.com/track/5pfJsMwoRYKampPay8amX0
Girls Like (feat. Zara Larsson),Tinie Tempah,https://open.spotify.com/track/0rHVd8h0cFwgLgPFem6S60
Locked Out Of Heaven,Bruno Mars,https://open.spotify.com/track/3w3y8KPTfNeOKPiqUTakBh
untitled 03 | 05.28.2013.,Kendrick Lamar,https://open.spotify.com/track/2fgAJeky8Cpsr8Cfvn2NVp
untitled 01 08.19.2014.,Kendrick Lamar,https://open.spotify.com/track/2Y8Ie3rOjvkquqzEj7dLkV
untitled 02 | 06.23.2014.,Kendrick Lamar,https://open.spotify.com/track/3I0FBDc1c1BLNtXWKVjmFg
untitled 04 08.14.2014.,Kendrick Lamar,https://open.spotify.com/track/1CbpecLTtzmrib0jj05V1m
untitled 07 | 2014 - 2016,Kendrick Lamar,https://open.spotify.com/track/40IQooNkPRVtn4zlE3ZFpA
untitled 05 | 09.21.2014.,Kendrick Lamar,https://open.spotify.com/track/3V8vWoCbKbfjNrPaQ4YtSg
untitled 06 06.30.2014.,Kendrick Lamar,https://open.spotify.com/track/3cmW5eArAwzxsOsSaHBC8j
untitled 08 09.06.2014.,Kendrick Lamar,https://open.spotify.com/track/1OChTe0OBYR1OQSFIdoWq9
NO,Meghan Trainor,https://open.spotify.com/track/0NmeI6UpRE27dxxgosD5n9
Constellation Prize,Robin Bengtsson,https://open.spotify.com/track/0v2Gg1guMfTnqIX6k9iNOD
Kizunguzungu,SaRaha,https://open.spotify.com/track/54xN08hKKJvg6p5vSXM26g
Genghis Khan,Miike Snow,https://open.spotify.com/track/6yHczwGhD6R0Mh1fe6IHkG
Rock Bottom,Hailee Steinfeld,https://open.spotify.com/track/2qxaR31Te4xDR2yO6LqM8z
untitled 01 | 08.19.2014.,Kendrick Lamar,https://open.spotify.com/track/6OkOFxU6j0UufR97VgSnS7
untitled 04 | 08.14.2014.,Kendrick Lamar,https://open.spotify.com/track/1U13SSgDOxK98L1FTWYrjQ
untitled 08 | 09.06.2014.,Kendrick Lamar,https://open.spotify.com/track/5bBUDJUfGcG7eFy3Bf4fXv
untitled 06 | 06.30.2014.,Kendrick Lamar,https://open.spotify.com/track/4M2t7bP4Mq87mGMn0PObUX
Royals,Lorde,https://open.spotify.com/track/2dLLR6qlu5UJ5gk0dKz0h3
Genghis Khan,Miike Snow,https://open.spotify.com/track/6MDijuuArPJv1vbp7K1x3f
LIKE I WOULD,ZAYN,https://open.spotify.com/track/0WEVf4RhIrcr3S3ULBrt0T
Once in a While,Timeflies,https://open.spotify.com/track/4cBGOdNeyGhu8ROeIC6H9Q
Dangerous Woman,Ariana Grande,https://open.spotify.com/track/2pWZZZGURB0k1R38CP8ouq
Misery,Gwen Stefani,https://open.spotify.com/track/2ueBvL6s1LKqGxgYrZ4jqZ
Breathe,Seeb,https://open.spotify.com/track/0CvTKt7jr68v4YEg9oATjX
Håll om mig hårt,Panetoz,https://open.spotify.com/track/0gZGgHr4QcMa5tpA9qxUqV
"Boom (feat. MOTi, TY Dolla $ign, Wizkid & Kranium)",Major Lazer,https://open.spotify.com/track/6dLLEE96JRnX1ngkL77yiA
Save Me,Wiktoria,https://open.spotify.com/track/73yNGy3ux79gIXfLBRXuJX
Panda,Desiigner,https://open.spotify.com/track/275a9yzwGB6ncAW4SxY7q3
Be The One,Dua Lipa,https://open.spotify.com/track/1Wid49UArvSVOmMFVwCdYU
Human,Oscar Zia,https://open.spotify.com/track/5AQhraSIBzrWBIuiGpPl7v
Sex,Cheat Codes,https://open.spotify.com/track/5ZEM9j0jrFr5RdHEbl2MYV
Start A Riot,BANNERS,https://open.spotify.com/track/3cpOqFZ30z5cUJUC9MYaar
"i hate u, i love u (feat. olivia o'brien)",gnash,https://open.spotify.com/track/6OsEQa0fSWbsqbrF0aQip4
"Sit Still, Look Pretty",Daya,https://open.spotify.com/track/1sSNWjLtY4GwyhqAwAnPD9
Dangerous Woman,Ariana Grande,https://open.spotify.com/track/6T506SFlFUVVNvnmCiVZR0
The Sound,The 1975,https://open.spotify.com/track/316r1KLN0bcmpr7TZcMCXT
Egoist,Kent,https://open.spotify.com/track/6k67Kpw10PTyzT3tM6JVaL
Ain't No Saint,Peg Parnevik,https://open.spotify.com/track/2c1EGwagV1sT73NimGsqIh
Breathe,Seeb,https://open.spotify.com/track/6s5smacBOoWoI08Vi6EX5T
BeFoUr,ZAYN,https://open.spotify.com/track/1yjrikPgranwjVMbVDsRcF
Pong Dance,Vigiland,https://open.spotify.com/track/3AVnIi6HvEiHGlIj4c6ok2
Fragile,Kygo,https://open.spotify.com/track/0L6UCE1Y0KX3MF2AtxlntI
Be Alright,Ariana Grande,https://open.spotify.com/track/2YA7l0SaNtNtazsQg7KM8t
Egoist,Kent,https://open.spotify.com/track/6ZZA5LtiMyhmo4jU3oldOZ
"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,https://open.spotify.com/track/5HQVUIKwCEXpe7JIHyY734
Once In a While,Timeflies,https://open.spotify.com/track/6cREm4bV7V79Yxdilx9HDo
Say You Do - Radio Edit,Sigala,https://open.spotify.com/track/1unYSjYcxIVlW68CSdXWy2
Team,Iggy Azalea,https://open.spotify.com/track/5HECcy1xFIH8RbCG813DgD
Team,Iggy Azalea,https://open.spotify.com/track/15P8pXXsPIP0t2gsj33LFh
Uber Everywhere,Madeintyo,https://open.spotify.com/track/7zBPzAjKAqQpcv8F8GCq5s
Titanium (feat. Sia),David Guetta,https://open.spotify.com/track/0TDLuuLlV54CkRRUOahJb4
dRuNk,ZAYN,https://open.spotify.com/track/0TC3wZupelwzKhuueGSGZu
fOoL fOr YoU,ZAYN,https://open.spotify.com/track/3uXsv57oUohskKcS8K54ZL
INTERMISSION: fLoWer,ZAYN,https://open.spotify.com/track/4GPheKhKXYgtmGmSv1iGX9
BoRdErSz,ZAYN,https://open.spotify.com/track/3MpdgSxThlICp5LSsZejGf
The Life,Fifth Harmony,https://open.spotify.com/track/2TdOQUmxv2s0auK1TgeWKt
lUcOzAdE,ZAYN,https://open.spotify.com/track/26PFSyfXPYz6NcWbtM5Cst
SHE DON'T LOVE ME,ZAYN,https://open.spotify.com/track/4MaOXwqSgiwgngbeYePmu8
Close,Nick Jonas,https://open.spotify.com/track/2LbbLV26X7K1kLzI7xXFE2
BLUE,ZAYN,https://open.spotify.com/track/1LnZ0dSuCydib0S5rb1Xx7
BRIGHT,ZAYN,https://open.spotify.com/track/1V7dfxBuI7pOysGAKm6w3S
Be The One,Dua Lipa,https://open.spotify.com/track/1ixphys4A3NEXp6MDScfih
Pity Party,Melanie Martinez,https://open.spotify.com/track/3fo6DYGktjENCiagUeU9yH
Bonbon,Era Istrefi,https://open.spotify.com/track/3Uz8ZcQdlOF2qE6q1rcVpw
sHe,ZAYN,https://open.spotify.com/track/48qaQk75LoWs5qgsZgbkA5
Gold,Kiiara,https://open.spotify.com/track/6ZSO7kPn8IMJFymyticbJO
Famous,Kanye West,https://open.spotify.com/track/0LZkLc5y0p1m8bcviIVYWp
wRoNg,ZAYN,https://open.spotify.com/track/7iCeaYJSEdGWeFNTAEqUzJ
fOoL fOr YoU,ZAYN,https://open.spotify.com/track/6lvsJDZ7336YmpBzcNGhbe
TiO,ZAYN,https://open.spotify.com/track/7jKdgYPDj6AxVU2wk9muN1
rEaR vIeW,ZAYN,https://open.spotify.com/track/6LWS6iYUZKYHNl2VwNytpo
PILLOWTALK,ZAYN,https://open.spotify.com/track/0PDUDa38GO8lMxLCRc4lL1
LIKE I WOULD,ZAYN,https://open.spotify.com/track/1zWMf9bVyhY5W3ZORbjNWt
BeFoUr,ZAYN,https://open.spotify.com/track/7ofgPlilLgcw6G7fd2zNpT
iT's YoU,ZAYN,https://open.spotify.com/track/6dtWKqqdveI3YvdYJQKWWn
Famous,Kanye West,https://open.spotify.com/track/2BsaECzKFhYT81E0uVZEv4
Father Stretch My Hands Pt. 1,Kanye West,https://open.spotify.com/track/2mS2qIlayipvetEsHC6fBf
Pt. 2,Kanye West,https://open.spotify.com/track/3Zmn9JzTc09fbDidhWX5l2
Ultralight Beam,Kanye West,https://open.spotify.com/track/6psW10Sy1xHDXvVx5TBCR8
Waves,Kanye West,https://open.spotify.com/track/0T3ruvJQNQeTyK7tWKvdoX
Raging,Kygo,https://open.spotify.com/track/6DsFZITJMPnh8z5XewfVmL
If It Ain't Love,Jason Derulo,https://open.spotify.com/track/5YHR8wBR5jXfGtP766NiAT
Feedback,Kanye West,https://open.spotify.com/track/4VflUZ1ONscJUHtVYELqtS
FML,Kanye West,https://open.spotify.com/track/0xMv2vBpwuAgJLYxFac6CF
Real Friends,Kanye West,https://open.spotify.com/track/0gZk3AjlFEbDAKReWyQtc2
Wolves,Kanye West,https://open.spotify.com/track/4vgVpxNTdfmcbBvk6hMPn4
I Love Kanye,Kanye West,https://open.spotify.com/track/0sM1hCHeHkGEGo4XXktCHg
Highlights,Kanye West,https://open.spotify.com/track/4dmCMIu39DqyalBCENwSxk
Freestyle 4,Kanye West,https://open.spotify.com/track/1r53kDsIVmyTwdjeGRAber
Low Lights,Kanye West,https://open.spotify.com/track/5cljAxD4iQ4cwWM3Lc49Ju
Frank's Track,Kanye West,https://open.spotify.com/track/2tNNECuPFrnG9ezMCGZXow
I Wanna Know,Alesso,https://open.spotify.com/track/0yuBwKZJLISISw2jxv0KMu
No More Parties In LA,Kanye West,https://open.spotify.com/track/5FjZyY1U0ofktPtn3kF3J6
30 Hours,Kanye West,https://open.spotify.com/track/4E7FUbLDezvkVS6BCkKIup
Fade,Kanye West,https://open.spotify.com/track/4lmgGyIxytFvJ142GBCJgz
Facts (Charlie Heat Version),Kanye West,https://open.spotify.com/track/1OkpC1iEJA51a897dYnVO5
No Money,Galantis,https://open.spotify.com/track/0gb1J5UrTpzaU1s3nupgCd
Inside Out,The Chainsmokers,https://open.spotify.com/track/7sG2bWi2eDtvX9vX8yC1Gn
Siiiiiiiiilver Surffffeeeeer Intermission,Kanye West,https://open.spotify.com/track/1pz05pqk0kFHxDuIC0oCdH
Din tid kommer,Håkan Hellström,https://open.spotify.com/track/2E4pGT15X6ElliPQIxSGaq
Father Stretch My Hands Pt. 1,Kanye West,https://open.spotify.com/track/1947qHiGxQpqleCxLphoOH
Pt. 2,Kanye West,https://open.spotify.com/track/0tCuyg1OikbQ4nIq36n26D
Ultralight Beam,Kanye West,https://open.spotify.com/track/4JwJuaylW9pXT2ZmOh3Ome
Feedback,Kanye West,https://open.spotify.com/track/1JeXMBdxduaLpQnMxN6ezS
Wolves,Kanye West,https://open.spotify.com/track/35eVhYEmvmnIji9NiUU9QD
Highlights,Kanye West,https://open.spotify.com/track/1IVXeTZsqoUe9Vglt6KOkk
I Love Kanye,Kanye West,https://open.spotify.com/track/3HLJQDa7FHxSCGEVK68RgY
No More Parties In LA,Kanye West,https://open.spotify.com/track/1pCHgn3AGN76ni15bX8jSo
Low Lights,Kanye West,https://open.spotify.com/track/2pqVG2JsPvEUs3UHKM5iQg
Frank's Track,Kanye West,https://open.spotify.com/track/0tLzUKSs4A7qD0MykxDBjV
Famous,Kanye West,https://open.spotify.com/track/4BsFUZlt8vQ1wH3vlmBu8c
Father Stretch My Hands Pt. 1,Kanye West,https://open.spotify.com/track/7GwMPc1Id4sAotVekDP4b2
Pt. 2,Kanye West,https://open.spotify.com/track/6BrppQL1SAkKVWqp6w0nNm
Ultralight Beam,Kanye West,https://open.spotify.com/track/6CbEf47L2P4wEKY96uu6W8
FML,Kanye West,https://open.spotify.com/track/34kRg5EbCB3r20QXZbnGeY
Real Friends,Kanye West,https://open.spotify.com/track/0HDdyhtep8nLbCbcjFNlcz
Feedback,Kanye West,https://open.spotify.com/track/6G16j2Y8y2fMqvxMYFItvW
Come and See Me (feat. Drake),PARTYNEXTDOOR,https://open.spotify.com/track/3dBveK0fmnxbiXXgAX6lau
Facts (Charlie Heat Version),Kanye West,https://open.spotify.com/track/70mkjE0eVDfuuVKXX7KZXB
Say You Do - Radio Edit,Sigala,https://open.spotify.com/track/0yH3S4xetaaby9moapVy7K
"i hate u, i love u (feat. olivia o'brien)",gnash,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe
Ain't Your Mama,Jennifer Lopez,https://open.spotify.com/track/2hgzdQdnfWwtdpZbhZlV72
Cleopatra,The Lumineers,https://open.spotify.com/track/3ePbSxBnTdAkPswCEvTmhp
Messin' Around,Pitbull,https://open.spotify.com/track/6rKEs1WbHJIi88UpHRhFLD
Be Alright,Ariana Grande,https://open.spotify.com/track/6ZllZRW9urRfEUdmtMM3lE
Cut It (feat. Young Dolph),O.T. Genasis,https://open.spotify.com/track/376KnY4TrgBITxjlnbnmIy
Angela,The Lumineers,https://open.spotify.com/track/4r9BGBdrCKIfYByG8TUjyt
One Dance,Drake,https://open.spotify.com/track/0JoaFxLgrqbWutREzcZBzS
Ophelia,The Lumineers,https://open.spotify.com/track/7bTwYGhBdSQ8vuXc76Xint
Pop Style,Drake,https://open.spotify.com/track/1snt6FNtZASSQrJuS9serg
Cleopatra,The Lumineers,https://open.spotify.com/track/4ToSbnK7fD5vE9R5sgWPsy
Angela,The Lumineers,https://open.spotify.com/track/3M0pROlXyH0bzh9CNJhDOJ
Cake By The Ocean,DNCE,https://open.spotify.com/track/2Aa1wE8ofs2tu59TOQrZKW
"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",P!nk,https://open.spotify.com/track/7K5dzhGda2vRTaAWYI3hrb
The Sound Of Silence,Disturbed,https://open.spotify.com/track/1Cj2vqUwlJVG27gJrun92y
One Dance,Drake,https://open.spotify.com/track/11hqMWwX7sF3sOGdtijofF
Pop Style,Drake,https://open.spotify.com/track/23NWj2izXAJ4yL6Nah73wf
In My Room (feat. Ty Dolla $ign & Tyga),Yellow Claw,https://open.spotify.com/track/4Jk6fZmX3gGYYbHnjq5uyN
All The Way Up,Fat Joe,https://open.spotify.com/track/61QSuw5VlC0LTS8WMO356g
Let Me Love You,Ariana Grande,https://open.spotify.com/track/3zlwnJnydcmMeSRY94Jvbs
Hey,Fais,https://open.spotify.com/track/3jpViAo0HZOdT7Flyfne6j
Look Alive,Rae Sremmurd,https://open.spotify.com/track/2q5VihLtrTkHHI5dnNkzoJ
Famous,Kanye West,https://open.spotify.com/track/7KOcjfiSuMPsQqLXhD0PlN
DUELE EL CORAZON,Enrique Iglesias,https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf
Look Alive,Rae Sremmurd,https://open.spotify.com/track/2XhWx5K2hFm1lsKSWa71rg
Stare,Prince,https://open.spotify.com/track/2eZJ9lrNeSqDt9iOgtft0M
Let Me Love You,Ariana Grande,https://open.spotify.com/track/4NifJm2q0JmJQLriDbYrgt
I'm in Love,Kygo,https://open.spotify.com/track/6Jb3dtc7aHeh6z4u2KUt0H
Say It (feat. Tove Lo),Flume,https://open.spotify.com/track/217xrcrbBtgJhvlHicxTSH
The Song Of The Heart,Prince,https://open.spotify.com/track/6wOkR1UBpDP2HDX9GntWMi
There Will Be Time,Mumford & Sons,https://open.spotify.com/track/0JY6TLGSQFCw4JZFjYLhZ9
A Case of You,Prince,https://open.spotify.com/track/7bBk7t8uxtYm6UXjlUm2zN
Wake Up,Fetty Wap,https://open.spotify.com/track/4A1tU19Dz1rmvQO0x8lw4r
Good Love,Prince,https://open.spotify.com/track/2G38ueFCgViixQhheGaDqj
El Perdedor,Maluma,https://open.spotify.com/track/1iEwyiSLAunPR6uouANE0O
Nothing Like This,Blonde,https://open.spotify.com/track/4PFQ4EQBtJUp2jQjpmYkVA
